i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.26,,,,,,,,,,,,,,,,,,
2,0.26,1.18,,,,,,,,,,,,,,,,,
3,0.26,1.18,2.11,,,,,,,,,,,,,,,,
4,0.26,1.18,2.11,3.06,,,,,,,,,,,,,,,
5,0.26,1.18,2.11,3.06,4.01,,,,,,,,,,,,,,
6,0.26,1.18,2.11,3.06,4.01,4.96,,,,,,,,,,,,,
7,0.26,1.18,2.11,3.06,4.01,4.96,5.92,,,,,,,,,,,,
8,0.26,1.18,2.11,3.06,4.01,4.96,5.92,6.88,,,,,,,,,,,
9,0.26,1.18,2.11,3.06,4.01,4.96,5.92,6.88,7.84,,,,,,,,,,
10,0.26,1.18,2.11,3.06,4.01,4.96,5.92,6.88,7.84,8.81,,,,,,,,,
11,0.26,1.18,2.11,3.06,4.01,4.96,5.92,6.88,7.84,8.81,9.77,,,,,,,,
12,0.26,1.18,2.11,3.06,4.01,4.96,5.92,6.88,7.84,8.81,9.78,10.94,,,,,,,
13,0.26,1.18,2.11,3.06,4.01,4.96,5.92,6.88,7.84,8.81,9.78,10.94,12.09,,,,,,
14,0.26,1.18,2.11,3.06,4.01,4.96,5.92,6.88,7.84,8.81,9.78,10.90,12.09,11.60,,,,,
15,0.26,1.18,2.11,3.06,4.01,4.96,5.92,6.88,7.84,8.81,9.78,10.90,12.09,11.60,12.80,,,,
16,0.26,1.18,2.11,3.06,4.01,4.96,5.92,6.88,7.84,8.81,9.78,10.90,12.09,11.60,12.80,13.50,,,
17,0.26,1.18,2.11,3.05,4.00,4.96,5.92,6.88,7.84,8.81,9.78,10.76,12.09,11.60,12.80,13.50,14.61,,
18,0.26,1.17,2.10,3.04,3.99,4.94,5.90,6.86,7.82,8.79,9.75,10.73,12.09,11.60,12.80,13.50,14.61,15.51,
19,0.21,1.09,2.00,2.93,3.87,4.81,5.76,6.71,7.66,8.62,9.58,10.55,11.82,11.60,12.80,13.50,14.61,15.51,16.38
