i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.80,,,,,,,,,,,,,,,,,,,
2,3.60,3.85,,,,,,,,,,,,,,,,,,
3,3.39,3.65,4.02,,,,,,,,,,,,,,,,,
4,3.19,3.44,3.82,4.18,,,,,,,,,,,,,,,,
5,2.98,3.24,3.61,3.97,4.32,,,,,,,,,,,,,,,
6,2.77,3.03,3.41,3.77,4.12,4.46,,,,,,,,,,,,,,
7,2.57,2.83,3.20,3.56,3.91,4.26,4.60,,,,,,,,,,,,,
8,2.36,2.62,2.99,3.35,3.71,4.05,4.39,4.73,,,,,,,,,,,,
9,2.16,2.42,2.79,3.15,3.50,3.85,4.19,4.53,4.86,,,,,,,,,,,
10,1.95,2.21,2.58,2.94,3.30,3.64,3.98,4.32,4.66,4.99,,,,,,,,,,
11,1.75,2.00,2.38,2.74,3.09,3.44,3.78,4.12,4.45,4.79,5.12,,,,,,,,,
12,1.54,1.80,2.17,2.53,2.88,3.23,3.57,3.91,4.25,4.58,4.91,5.24,,,,,,,,
13,1.34,1.59,1.97,2.33,2.68,3.02,3.37,3.71,4.04,4.38,4.71,5.04,5.37,,,,,,,
14,1.13,1.39,1.76,2.12,2.47,2.82,3.16,3.50,3.84,4.17,4.50,4.83,5.16,5.51,,,,,,
15,0.92,1.18,1.56,1.92,2.27,2.61,2.96,3.29,3.63,3.96,4.30,4.63,4.96,5.30,5.61,,,,,
16,0.72,0.98,1.35,1.71,2.06,2.41,2.75,3.09,3.42,3.76,4.09,4.42,4.75,5.10,5.41,5.76,,,,
17,0.51,0.77,1.14,1.50,1.86,2.20,2.54,2.88,3.22,3.55,3.89,4.22,4.55,4.89,5.20,5.56,5.47,,,
18,0.31,0.57,0.94,1.30,1.65,1.99,2.34,2.67,3.01,3.34,3.67,4.01,4.33,4.66,4.99,5.35,5.45,2.95,,
19,0.12,0.36,0.72,1.08,1.42,1.76,2.10,2.44,2.77,3.10,3.43,3.75,4.08,4.41,4.75,5.07,5.34,4.95,-44.46,
20,0.00,0.15,0.45,0.75,1.05,1.35,1.65,1.95,2.25,2.55,2.85,3.15,3.45,3.75,4.05,4.35,4.65,4.95,5.25,5.55
