i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.96,,,,,,,,,,,,,,,,,,
2,0.96,1.76,,,,,,,,,,,,,,,,,
3,0.96,1.76,2.62,,,,,,,,,,,,,,,,
4,0.96,1.76,2.62,3.52,,,,,,,,,,,,,,,
5,0.96,1.76,2.62,3.52,4.42,,,,,,,,,,,,,,
6,0.96,1.76,2.62,3.52,4.42,5.33,,,,,,,,,,,,,
7,0.96,1.76,2.62,3.52,4.42,5.33,6.24,,,,,,,,,,,,
8,0.96,1.76,2.62,3.52,4.42,5.33,6.24,7.16,,,,,,,,,,,
9,0.96,1.76,2.62,3.52,4.42,5.33,6.24,7.16,8.08,,,,,,,,,,
10,0.96,1.76,2.62,3.52,4.42,5.33,6.24,7.16,8.08,9.01,,,,,,,,,
11,0.96,1.76,2.62,3.52,4.42,5.33,6.24,7.16,8.08,9.01,9.93,,,,,,,,
12,0.96,1.76,2.62,3.52,4.42,5.33,6.24,7.16,8.08,9.01,9.93,10.87,,,,,,,
13,0.96,1.76,2.62,3.52,4.42,5.33,6.24,7.16,8.08,9.01,9.93,10.87,11.80,,,,,,
14,0.96,1.76,2.62,3.52,4.42,5.33,6.24,7.16,8.08,9.01,9.93,10.86,11.80,12.73,,,,,
15,0.96,1.76,2.62,3.52,4.42,5.33,6.24,7.16,8.08,9.00,9.93,10.86,11.80,12.73,13.67,,,,
16,0.96,1.76,2.61,3.51,4.41,5.32,6.23,7.15,8.07,9.00,9.92,10.86,11.79,12.72,13.66,14.60,,,
17,0.94,1.74,2.59,3.49,4.39,5.29,6.20,7.12,8.04,8.96,9.89,10.82,11.75,12.68,13.62,14.56,15.50,,
18,0.88,1.64,2.47,3.35,4.25,5.14,6.05,6.96,7.87,8.79,9.71,10.63,11.56,12.49,13.42,14.35,15.29,16.23,
19,0.53,1.28,2.06,2.88,3.71,4.55,5.41,6.28,7.16,8.04,8.93,9.82,10.72,11.62,12.53,13.44,14.35,15.27,16.19
