i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.55,,,,,,,,,,,,,,,,,,
2,0.55,1.44,,,,,,,,,,,,,,,,,
3,0.55,1.44,2.35,,,,,,,,,,,,,,,,
4,0.55,1.44,2.35,3.27,,,,,,,,,,,,,,,
5,0.55,1.44,2.35,3.27,4.20,,,,,,,,,,,,,,
6,0.55,1.44,2.35,3.27,4.20,5.13,,,,,,,,,,,,,
7,0.55,1.44,2.35,3.27,4.20,5.13,6.08,,,,,,,,,,,,
8,0.55,1.44,2.35,3.27,4.20,5.13,6.08,7.03,,,,,,,,,,,
9,0.55,1.44,2.35,3.27,4.20,5.13,6.08,7.03,7.97,,,,,,,,,,
10,0.55,1.44,2.35,3.27,4.20,5.13,6.08,7.03,7.97,8.93,,,,,,,,,
11,0.55,1.44,2.35,3.27,4.20,5.13,6.08,7.03,7.97,8.93,9.88,,,,,,,,
12,0.55,1.44,2.35,3.27,4.20,5.13,6.08,7.03,7.97,8.93,9.88,10.83,,,,,,,
13,0.55,1.44,2.35,3.27,4.20,5.13,6.08,7.03,7.97,8.93,9.88,10.83,11.79,,,,,,
14,0.55,1.44,2.35,3.27,4.20,5.13,6.08,7.03,7.97,8.93,9.88,10.83,11.79,12.74,,,,,
15,0.55,1.44,2.35,3.27,4.20,5.13,6.08,7.03,7.97,8.93,9.88,10.83,11.79,12.74,13.71,,,,
16,0.55,1.44,2.35,3.27,4.20,5.13,6.08,7.03,7.97,8.92,9.88,10.83,11.79,12.74,13.71,14.66,,,
17,0.55,1.43,2.33,3.26,4.19,5.12,6.07,7.01,7.96,8.91,9.87,10.82,11.78,12.73,13.70,14.65,15.62,,
18,0.53,1.41,2.31,3.23,4.16,5.08,6.03,6.97,7.92,8.87,9.81,10.77,11.72,12.68,13.63,14.60,15.55,16.52,
19,0.42,1.25,2.11,3.00,3.90,4.82,5.74,6.67,7.59,8.54,9.47,10.41,11.36,12.30,13.25,14.20,15.15,16.11,17.05
