i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.75,,,,,,,,,,,,,,,,,,
2,0.75,1.61,,,,,,,,,,,,,,,,,
3,0.75,1.61,2.44,,,,,,,,,,,,,,,,
4,0.75,1.61,2.44,3.32,,,,,,,,,,,,,,,
5,0.75,1.61,2.44,3.32,4.22,,,,,,,,,,,,,,
6,0.75,1.61,2.44,3.32,4.22,5.12,,,,,,,,,,,,,
7,0.75,1.61,2.44,3.32,4.22,5.12,6.04,,,,,,,,,,,,
8,0.75,1.61,2.44,3.32,4.22,5.12,6.04,6.95,,,,,,,,,,,
9,0.75,1.61,2.44,3.32,4.22,5.12,6.04,6.95,7.87,,,,,,,,,,
10,0.75,1.61,2.44,3.32,4.22,5.12,6.04,6.95,7.87,8.80,,,,,,,,,
11,0.75,1.61,2.44,3.32,4.22,5.12,6.04,6.95,7.87,8.80,9.73,,,,,,,,
12,0.75,1.61,2.44,3.32,4.22,5.12,6.04,6.95,7.87,8.80,9.73,10.66,,,,,,,
13,0.75,1.61,2.44,3.32,4.22,5.12,6.04,6.95,7.87,8.80,9.73,10.66,11.59,,,,,,
14,0.75,1.61,2.44,3.32,4.22,5.12,6.04,6.95,7.87,8.80,9.73,10.66,11.59,12.53,,,,,
15,0.75,1.61,2.44,3.32,4.22,5.12,6.03,6.95,7.87,8.80,9.73,10.66,11.59,12.53,13.47,,,,
16,0.75,1.61,2.43,3.32,4.21,5.12,6.03,6.95,7.87,8.79,9.72,10.65,11.59,12.52,13.46,14.40,,,
17,0.74,1.59,2.41,3.29,4.19,5.09,6.00,6.92,7.84,8.76,9.69,10.62,11.55,12.49,13.42,14.36,15.30,,
18,0.66,1.51,2.31,3.18,4.06,4.96,5.86,6.77,7.68,8.60,9.52,10.44,11.37,12.30,13.24,14.17,15.11,16.05,
19,0.43,1.15,1.92,2.73,3.55,4.40,5.26,6.13,7.01,7.89,8.78,9.68,10.58,11.49,12.39,13.31,14.22,15.14,16.06
