i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.39,,,,,,,,,,,,,,,,,,,
2,7.94,8.50,,,,,,,,,,,,,,,,,,
3,7.48,8.05,8.55,,,,,,,,,,,,,,,,,
4,7.02,7.59,8.09,8.55,,,,,,,,,,,,,,,,
5,6.57,7.14,7.64,8.10,8.54,,,,,,,,,,,,,,,
6,6.11,6.68,7.18,7.64,8.09,8.52,,,,,,,,,,,,,,
7,5.66,6.22,6.72,7.19,7.63,8.06,8.48,,,,,,,,,,,,,
8,5.20,5.77,6.27,6.73,7.17,7.60,8.02,8.43,,,,,,,,,,,,
9,4.75,5.31,5.81,6.28,6.72,7.15,7.57,7.98,8.38,,,,,,,,,,,
10,4.29,4.86,5.36,5.82,6.26,6.69,7.11,7.52,7.93,8.32,,,,,,,,,,
11,3.84,4.40,4.90,5.37,5.81,6.24,6.66,7.07,7.47,7.87,8.26,,,,,,,,,
12,3.38,3.95,4.45,4.91,5.35,5.78,6.20,6.61,7.02,7.41,7.80,8.19,,,,,,,,
13,2.92,3.49,3.99,4.45,4.90,5.33,5.75,6.16,6.56,6.96,7.35,7.74,8.12,,,,,,,
14,2.47,3.04,3.54,4.00,4.44,4.87,5.29,5.70,6.10,6.50,6.89,7.28,7.66,8.04,,,,,,
15,2.01,2.58,3.08,3.54,3.99,4.42,4.83,5.24,5.65,6.05,6.44,6.82,7.21,7.59,7.97,,,,,
16,1.56,2.12,2.62,3.09,3.53,3.96,4.38,4.79,5.19,5.59,5.98,6.37,6.75,7.13,7.51,7.88,,,,
17,1.11,1.67,2.17,2.63,3.07,3.50,3.92,4.32,4.73,5.12,5.52,5.90,6.29,6.66,7.04,7.41,7.79,,,
18,0.66,1.21,1.70,2.16,2.59,3.02,3.43,3.84,4.23,4.63,5.02,5.40,5.78,6.16,6.53,6.90,7.27,7.64,,
19,0.26,0.75,1.19,1.62,2.03,2.43,2.83,3.22,3.60,3.98,4.35,4.73,5.09,5.46,5.82,6.18,6.54,6.90,7.26,
20,0.00,0.30,0.60,0.90,1.20,1.50,1.80,2.10,2.40,2.70,3.00,3.30,3.60,3.90,4.20,4.50,4.80,5.10,5.40,5.70
