i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.42,,,,,,,,,,,,,,,,,,,
2,3.24,3.53,,,,,,,,,,,,,,,,,,
3,3.06,3.35,3.71,,,,,,,,,,,,,,,,,
4,2.87,3.16,3.52,3.87,,,,,,,,,,,,,,,,
5,2.69,2.98,3.34,3.69,4.03,,,,,,,,,,,,,,,
6,2.51,2.80,3.16,3.51,3.85,4.19,,,,,,,,,,,,,,
7,2.33,2.62,2.98,3.33,3.67,4.01,4.34,,,,,,,,,,,,,
8,2.14,2.43,2.79,3.14,3.49,3.83,4.16,4.49,,,,,,,,,,,,
9,1.96,2.25,2.61,2.96,3.30,3.64,3.98,4.31,4.64,,,,,,,,,,,
10,1.78,2.07,2.43,2.78,3.12,3.46,3.80,4.13,4.46,4.79,,,,,,,,,,
11,1.60,1.89,2.25,2.59,2.94,3.28,3.61,3.95,4.28,4.61,4.94,,,,,,,,,
12,1.41,1.70,2.06,2.41,2.76,3.09,3.43,3.76,4.10,4.42,4.76,5.07,,,,,,,,
13,1.23,1.52,1.88,2.23,2.57,2.91,3.25,3.58,3.91,4.24,4.57,4.89,5.21,,,,,,,
14,1.05,1.34,1.70,2.05,2.39,2.73,3.07,3.40,3.73,4.06,4.39,4.71,5.03,1.61,,,,,,
15,0.86,1.15,1.51,1.86,2.21,2.55,2.88,3.22,3.55,3.88,4.20,4.53,4.85,2.15,-139.17,,,,,
16,0.68,0.97,1.33,1.68,2.02,2.36,2.70,3.03,3.36,3.69,4.02,4.35,4.67,2.68,-107.42,-372.77,,,,
17,0.50,0.79,1.15,1.50,1.84,2.18,2.52,2.85,3.18,3.51,3.84,4.17,4.49,3.21,-75.68,-268.17,-15028.95,,,
18,0.32,0.61,0.97,1.31,1.66,2.00,2.33,2.66,3.00,3.32,3.65,3.98,4.30,3.73,-43.97,-163.54,-8960.15,-480387.98,,
19,0.14,0.42,0.77,1.12,1.46,1.79,2.12,2.45,2.78,3.11,3.43,3.76,4.08,4.22,-10.05,-50.16,-2498.55,-147166.80,-4439369.66,
20,0.00,0.21,0.51,0.81,1.11,1.41,1.71,2.01,2.31,2.61,2.91,3.21,3.51,3.81,4.11,4.41,4.71,5.01,5.31,5.61
