i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.34,,,,,,,,,,,,,,,,,,,
2,3.16,3.44,,,,,,,,,,,,,,,,,,
3,2.98,3.26,3.62,,,,,,,,,,,,,,,,,
4,2.81,3.08,3.44,3.79,,,,,,,,,,,,,,,,
5,2.63,2.90,3.26,3.61,3.95,,,,,,,,,,,,,,,
6,2.45,2.72,3.08,3.43,3.77,4.11,,,,,,,,,,,,,,
7,2.27,2.54,2.90,3.25,3.59,3.93,4.27,,,,,,,,,,,,,
8,2.09,2.36,2.72,3.07,3.41,3.75,4.09,4.42,,,,,,,,,,,,
9,1.91,2.19,2.54,2.89,3.24,3.57,3.91,4.24,4.57,,,,,,,,,,,
10,1.73,2.01,2.37,2.71,3.06,3.40,3.73,4.06,4.39,4.72,,,,,,,,,,
11,1.56,1.83,2.19,2.54,2.88,3.22,3.55,3.88,4.21,4.54,4.89,,,,,,,,,
12,1.38,1.65,2.01,2.36,2.70,3.04,3.37,3.71,4.04,4.36,4.70,5.01,,,,,,,,
13,1.20,1.47,1.83,2.18,2.52,2.86,3.19,3.53,3.86,4.19,4.52,4.83,4.85,,,,,,,
14,1.02,1.29,1.65,2.00,2.34,2.68,3.02,3.35,3.68,4.01,4.34,4.66,4.74,-1.85,,,,,,
15,0.84,1.11,1.47,1.82,2.16,2.50,2.84,3.17,3.50,3.83,4.17,4.48,4.63,-0.69,-460.73,,,,,
16,0.66,0.94,1.29,1.64,1.99,2.32,2.66,2.99,3.32,3.65,3.98,4.30,4.52,0.47,-357.33,147.95,,,,
17,0.48,0.76,1.12,1.46,1.81,2.15,2.48,2.81,3.14,3.47,3.80,4.12,4.40,1.62,-253.94,84.39,-18758.77,,,
18,0.31,0.58,0.94,1.28,1.63,1.96,2.30,2.63,2.96,3.29,3.62,3.94,4.28,2.77,-150.70,22.09,-10688.74,-1563338.47,,
19,0.13,0.40,0.75,1.09,1.43,1.77,2.10,2.43,2.75,3.08,3.41,3.74,4.08,3.91,-40.87,-32.63,-2696.17,-485342.29,-22655994.76,
20,0.00,0.19,0.49,0.79,1.09,1.39,1.69,1.99,2.29,2.59,2.89,3.19,3.49,3.79,4.09,4.39,4.69,4.99,5.29,5.59
