i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.56,,,,,,,,,,,,,,,,,,
2,0.56,1.35,,,,,,,,,,,,,,,,,
3,0.56,1.35,2.23,,,,,,,,,,,,,,,,
4,0.56,1.35,2.23,3.07,,,,,,,,,,,,,,,
5,0.56,1.35,2.23,3.07,3.95,,,,,,,,,,,,,,
6,0.56,1.35,2.23,3.07,3.95,4.84,,,,,,,,,,,,,
7,0.56,1.35,2.23,3.07,3.95,4.84,5.74,,,,,,,,,,,,
8,0.56,1.35,2.23,3.07,3.95,4.84,5.74,6.65,,,,,,,,,,,
9,0.56,1.35,2.23,3.07,3.95,4.84,5.74,6.65,7.57,,,,,,,,,,
10,0.56,1.35,2.23,3.07,3.95,4.84,5.74,6.65,7.57,8.49,,,,,,,,,
11,0.56,1.35,2.23,3.07,3.95,4.84,5.74,6.65,7.57,8.49,9.41,,,,,,,,
12,0.56,1.35,2.23,3.07,3.95,4.84,5.74,6.65,7.57,8.49,9.41,10.34,,,,,,,
13,0.56,1.35,2.23,3.07,3.95,4.84,5.74,6.65,7.57,8.49,9.41,10.34,11.27,,,,,,
14,0.56,1.35,2.23,3.07,3.95,4.84,5.74,6.65,7.57,8.49,9.41,10.34,11.27,12.21,,,,,
15,0.56,1.35,2.23,3.07,3.95,4.84,5.74,6.65,7.56,8.49,9.41,10.34,11.27,12.21,13.14,,,,
16,0.55,1.35,2.22,3.07,3.94,4.83,5.73,6.64,7.56,8.48,9.40,10.33,11.26,12.20,13.13,14.07,,,
17,0.53,1.33,2.20,3.05,3.92,4.81,5.71,6.61,7.53,8.45,9.37,10.30,11.23,12.16,13.10,14.04,14.98,,
18,0.48,1.25,2.10,2.94,3.80,4.68,5.57,6.47,7.37,8.29,9.21,10.13,11.05,11.98,12.91,13.85,14.78,15.72,
19,0.32,0.98,1.71,2.50,3.31,4.14,4.99,5.85,6.72,7.60,8.48,9.37,10.27,11.17,12.08,12.99,13.90,14.82,15.73
