i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.87,,,,,,,,,,,,,,,,,,,
2,5.55,5.96,,,,,,,,,,,,,,,,,,
3,5.23,5.64,6.06,,,,,,,,,,,,,,,,,
4,4.92,5.33,5.75,6.14,,,,,,,,,,,,,,,,
5,4.60,5.01,5.43,5.83,6.21,,,,,,,,,,,,,,,
6,4.28,4.69,5.11,5.51,5.89,6.27,,,,,,,,,,,,,,
7,3.97,4.38,4.80,5.19,5.58,5.95,6.32,,,,,,,,,,,,,
8,3.65,4.06,4.48,4.88,5.26,5.63,6.00,6.37,,,,,,,,,,,,
9,3.34,3.75,4.16,4.56,4.94,5.32,5.69,6.05,6.41,,,,,,,,,,,
10,3.02,3.43,3.85,4.24,4.63,5.00,5.37,5.73,6.09,6.45,,,,,,,,,,
11,2.70,3.11,3.53,3.93,4.31,4.69,5.05,5.42,5.77,6.13,6.48,,,,,,,,,
12,2.39,2.80,3.21,3.61,3.99,4.37,4.74,5.10,5.46,5.81,6.17,6.51,,,,,,,,
13,2.07,2.48,2.90,3.29,3.68,4.05,4.42,4.78,5.14,5.50,5.85,6.20,6.55,,,,,,,
14,1.75,2.16,2.58,2.98,3.36,3.74,4.10,4.47,4.83,5.18,5.53,5.88,6.23,6.58,,,,,,
15,1.44,1.85,2.27,2.66,3.05,3.42,3.79,4.15,4.51,4.86,5.22,5.57,5.91,6.26,6.60,,,,,
16,1.12,1.53,1.95,2.35,2.73,3.10,3.47,3.83,4.19,4.55,4.90,5.25,5.60,5.94,6.29,6.63,,,,
17,0.80,1.21,1.63,2.03,2.41,2.79,3.15,3.52,3.87,4.23,4.58,4.93,5.28,5.62,5.97,6.31,6.65,,,
18,0.49,0.90,1.31,1.71,2.09,2.46,2.83,3.19,3.54,3.90,4.25,4.60,4.94,5.29,5.63,5.97,6.31,6.65,,
19,0.20,0.58,0.97,1.35,1.72,2.09,2.45,2.80,3.15,3.50,3.84,4.18,4.53,4.86,5.20,5.54,5.88,6.21,6.54,
20,0.00,0.24,0.54,0.84,1.14,1.44,1.74,2.04,2.34,2.64,2.94,3.24,3.54,3.84,4.14,4.44,4.74,5.04,5.34,5.64
