i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.16,,,,,,,,,,,,,,,,,,,
2,4.89,5.29,,,,,,,,,,,,,,,,,,
3,4.61,5.01,5.41,,,,,,,,,,,,,,,,,
4,4.33,4.74,5.14,5.52,,,,,,,,,,,,,,,,
5,4.06,4.46,4.86,5.24,5.61,,,,,,,,,,,,,,,
6,3.78,4.19,4.58,4.96,5.33,5.70,,,,,,,,,,,,,,
7,3.51,3.91,4.31,4.69,5.06,5.42,5.78,,,,,,,,,,,,,
8,3.23,3.63,4.03,4.41,4.78,5.14,5.50,5.85,,,,,,,,,,,,
9,2.95,3.36,3.75,4.13,4.50,4.87,5.22,5.58,5.93,,,,,,,,,,,
10,2.68,3.08,3.48,3.86,4.23,4.59,4.95,5.30,5.65,6.00,,,,,,,,,,
11,2.40,2.80,3.20,3.58,3.95,4.31,4.67,5.02,5.37,5.72,6.07,,,,,,,,,
12,2.12,2.53,2.92,3.30,3.67,4.04,4.39,4.75,5.10,5.44,5.79,6.13,,,,,,,,
13,1.85,2.25,2.65,3.03,3.40,3.76,4.12,4.47,4.82,5.17,5.51,5.86,6.20,,,,,,,
14,1.57,1.97,2.37,2.75,3.12,3.48,3.84,4.19,4.54,4.89,5.24,5.58,5.92,6.26,,,,,,
15,1.29,1.70,2.09,2.47,2.84,3.21,3.57,3.92,4.27,4.62,4.96,5.30,5.64,5.98,6.32,,,,,
16,1.02,1.42,1.82,2.20,2.57,2.93,3.29,3.64,3.99,4.34,4.68,5.03,5.37,5.71,6.04,6.38,,,,
17,0.74,1.14,1.54,1.92,2.29,2.65,3.01,3.36,3.71,4.06,4.41,4.75,5.09,5.43,5.76,6.10,6.44,,,
18,0.47,0.87,1.26,1.64,2.01,2.37,2.73,3.08,3.43,3.77,4.12,4.46,4.80,5.14,5.48,5.81,6.15,6.48,,
19,0.20,0.58,0.97,1.33,1.69,2.05,2.40,2.74,3.09,3.43,3.77,4.11,4.44,4.78,5.11,5.44,5.77,6.10,6.43,
20,0.00,0.27,0.57,0.87,1.17,1.47,1.77,2.07,2.37,2.67,2.97,3.27,3.57,3.87,4.17,4.47,4.77,5.07,5.37,5.67
