i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.15,,,,,,,,,,,,,,,,,,,
2,7.71,8.27,,,,,,,,,,,,,,,,,,
3,7.27,7.83,8.32,,,,,,,,,,,,,,,,,
4,6.83,7.39,7.88,8.33,,,,,,,,,,,,,,,,
5,6.39,6.95,7.44,7.89,8.32,,,,,,,,,,,,,,,
6,5.95,6.52,7.00,7.45,7.88,8.30,,,,,,,,,,,,,,
7,5.51,6.08,6.56,7.01,7.44,7.86,8.27,,,,,,,,,,,,,
8,5.07,5.64,6.12,6.57,7.00,7.42,7.83,8.24,,,,,,,,,,,,
9,4.63,5.20,5.68,6.13,6.56,6.98,7.39,7.80,8.19,,,,,,,,,,,
10,4.19,4.76,5.24,5.69,6.12,6.54,6.95,7.36,7.75,8.14,,,,,,,,,,
11,3.75,4.32,4.80,5.25,5.68,6.10,6.51,6.92,7.31,7.70,8.09,,,,,,,,,
12,3.31,3.88,4.36,4.81,5.24,5.66,6.07,6.48,6.87,7.26,7.65,8.03,,,,,,,,
13,2.87,3.44,3.92,4.37,4.80,5.22,5.63,6.04,6.43,6.82,7.21,7.59,7.97,,,,,,,
14,2.43,3.00,3.48,3.93,4.36,4.78,5.19,5.60,5.99,6.38,6.77,7.15,7.53,7.90,,,,,,
15,1.99,2.56,3.04,3.49,3.92,4.34,4.75,5.16,5.55,5.94,6.33,6.71,7.09,7.46,7.83,,,,,
16,1.55,2.12,2.60,3.05,3.48,3.90,4.31,4.72,5.11,5.50,5.89,6.27,6.65,7.02,7.39,7.76,,,,
17,1.12,1.68,2.16,2.61,3.04,3.46,3.87,4.27,4.66,5.05,5.44,5.82,6.20,6.57,6.94,7.31,7.68,,,
18,0.68,1.23,1.71,2.15,2.58,2.99,3.40,3.80,4.19,4.58,4.96,5.34,5.71,6.09,6.46,6.82,7.19,7.55,,
19,0.28,0.78,1.22,1.63,2.04,2.44,2.83,3.21,3.59,3.96,4.33,4.70,5.06,5.42,5.78,6.14,6.50,6.85,7.20,
20,0.00,0.32,0.62,0.92,1.22,1.52,1.82,2.12,2.42,2.72,3.02,3.32,3.62,3.92,4.22,4.52,4.82,5.12,5.42,5.72
