i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.64,,,,,,,,,,,,,,,,,,
2,0.64,1.54,,,,,,,,,,,,,,,,,
3,0.64,1.54,2.46,,,,,,,,,,,,,,,,
4,0.64,1.54,2.46,3.39,,,,,,,,,,,,,,,
5,0.64,1.54,2.46,3.39,4.33,,,,,,,,,,,,,,
6,0.64,1.54,2.46,3.39,4.33,5.27,,,,,,,,,,,,,
7,0.64,1.54,2.46,3.39,4.33,5.27,6.22,,,,,,,,,,,,
8,0.64,1.54,2.46,3.39,4.33,5.27,6.22,7.17,,,,,,,,,,,
9,0.64,1.54,2.46,3.39,4.33,5.27,6.22,7.17,8.13,,,,,,,,,,
10,0.64,1.54,2.46,3.39,4.33,5.27,6.22,7.17,8.13,9.09,,,,,,,,,
11,0.64,1.54,2.46,3.39,4.33,5.27,6.22,7.17,8.13,9.09,10.05,,,,,,,,
12,0.64,1.54,2.46,3.39,4.33,5.27,6.22,7.17,8.13,9.09,10.05,11.01,,,,,,,
13,0.64,1.54,2.46,3.39,4.33,5.27,6.22,7.17,8.13,9.09,10.05,11.01,11.97,,,,,,
14,0.64,1.54,2.46,3.39,4.33,5.27,6.22,7.17,8.13,9.09,10.05,11.01,11.97,12.93,,,,,
15,0.64,1.54,2.46,3.39,4.33,5.27,6.22,7.17,8.13,9.09,10.05,11.01,11.97,12.93,13.90,,,,
16,0.64,1.54,2.46,3.39,4.33,5.27,6.22,7.17,8.13,9.09,10.04,11.01,11.97,12.93,13.90,14.86,,,
17,0.64,1.54,2.45,3.39,4.32,5.27,6.22,7.17,8.12,9.08,10.04,11.00,11.96,12.93,13.89,14.85,15.82,,
18,0.63,1.52,2.43,3.36,4.30,5.24,6.19,7.14,8.09,9.05,10.01,10.97,11.93,12.89,13.85,14.82,15.78,16.78,
19,0.53,1.39,2.28,3.19,4.11,5.03,5.97,6.90,7.85,8.79,9.74,10.69,11.64,12.60,13.55,14.51,15.46,16.42,17.48
