i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.41,,,,,,,,,,,,,,,,,,,
2,5.12,5.52,,,,,,,,,,,,,,,,,,
3,4.83,5.23,5.64,,,,,,,,,,,,,,,,,
4,4.54,4.94,5.35,5.73,,,,,,,,,,,,,,,,
5,4.25,4.65,5.06,5.44,5.82,,,,,,,,,,,,,,,
6,3.96,4.36,4.77,5.15,5.53,5.89,,,,,,,,,,,,,,
7,3.67,4.07,4.48,4.86,5.24,5.60,5.96,,,,,,,,,,,,,
8,3.38,3.78,4.19,4.57,4.95,5.31,5.67,6.03,,,,,,,,,,,,
9,3.09,3.49,3.90,4.28,4.66,5.02,5.38,5.74,6.09,,,,,,,,,,,
10,2.80,3.20,3.61,3.99,4.37,4.73,5.09,5.45,5.80,6.15,,,,,,,,,,
11,2.51,2.91,3.32,3.70,4.08,4.44,4.80,5.16,5.51,5.86,6.21,,,,,,,,,
12,2.22,2.62,3.03,3.41,3.79,4.15,4.51,4.87,5.22,5.57,5.92,6.26,,,,,,,,
13,1.93,2.33,2.74,3.12,3.50,3.86,4.22,4.58,4.93,5.28,5.63,5.97,6.32,,,,,,,
14,1.64,2.04,2.45,2.83,3.21,3.57,3.93,4.29,4.64,4.99,5.34,5.68,6.03,6.37,,,,,,
15,1.35,1.75,2.16,2.54,2.92,3.28,3.64,4.00,4.35,4.70,5.05,5.39,5.74,6.08,6.42,,,,,
16,1.06,1.46,1.87,2.25,2.63,2.99,3.35,3.71,4.06,4.41,4.76,5.10,5.45,5.79,6.13,6.47,,,,
17,0.77,1.17,1.58,1.96,2.34,2.70,3.06,3.42,3.77,4.12,4.47,4.81,5.15,5.50,5.84,6.17,6.51,,,
18,0.48,0.88,1.28,1.67,2.04,2.41,2.76,3.12,3.47,3.82,4.17,4.51,4.85,5.19,5.53,5.87,6.21,6.54,,
19,0.20,0.59,0.97,1.35,1.71,2.07,2.42,2.77,3.11,3.46,3.80,4.14,4.47,4.81,5.14,5.48,5.81,6.14,6.47,
20,0.00,0.27,0.57,0.87,1.17,1.47,1.77,2.07,2.37,2.67,2.97,3.27,3.57,3.87,4.17,4.47,4.77,5.07,5.37,5.67
